# Response Point
# Name,P1 - Rotate1.FD9 (degree),P2 - NumberOfMach,P3 - total-drag-force-op (N),P4 - airbrake-drag-op (N),P5 - base-body-drag-op (N),P6 - coefficient-of-drag-op
Name,P1,P2,P3,P4,P5,P6
Response Point,48,0.45,137.71606931442372,76.710876970175164,58.253190010104881,1.1460984019227458

# Response Chart for P6 - coefficient-of-drag-op
# P1 - Rotate1.FD9 (degree),P2 - NumberOfMach,P6 - coefficient-of-drag-op
P1,P2,P6
71.5,0.36250000000000004,1.5305429121147236
75.416666666666657,0.36250000000000004,1.6005125429442346
79.333333333333329,0.36250000000000004,1.6720474287886622
83.25,0.36250000000000004,1.745283098754338
87.166666666666657,0.36250000000000004,1.8203046242359493
91.083333333333329,0.36250000000000004,1.8971134975922361
95,0.36250000000000004,1.9756149045858074
1,0.39166666666666672,0.53414605357545519
4.9166666666666661,0.39166666666666672,0.58043120609239762
8.8333333333333321,0.39166666666666672,0.6278904896918247
12.75,0.39166666666666672,0.67641005013228162
16.666666666666664,0.39166666666666672,0.72585144149127
20.583333333333332,0.39166666666666672,0.77607784053459239
24.5,0.39166666666666672,0.82698238000669011
28.416666666666664,0.39166666666666672,0.87851137882189512
32.333333333333329,0.39166666666666672,0.930676177179979
36.25,0.39166666666666672,0.98355091692606422
40.166666666666664,0.39166666666666672,1.0372594599726719
44.083333333333329,0.39166666666666672,1.0919621228428833
48,0.39166666666666672,1.1478605371680999
51.916666666666664,0.39166666666666672,1.2052371060877725
55.833333333333329,0.39166666666666672,1.2657380575786514
59.75,0.39166666666666672,1.3302881260543875
63.666666666666664,0.39166666666666672,1.3965568516315696
67.583333333333329,0.39166666666666672,1.4641307199624669
71.5,0.39166666666666672,1.5329375060881036
75.416666666666657,0.39166666666666672,1.6030504398720313
79.333333333333329,0.39166666666666672,1.6746153974481748
83.25,0.39166666666666672,1.7477909520888073
87.166666666666657,0.39166666666666672,1.822694585842626
91.083333333333329,0.39166666666666672,1.8993626723978656
95,0.39166666666666672,1.9777316567260292
1,0.42083333333333339,0.53225521607909354
4.9166666666666661,0.42083333333333339,0.5789482726177726
8.8333333333333321,0.42083333333333339,0.62675451685462713
12.75,0.42083333333333339,0.67553985953784512
16.666666666666664,0.42083333333333339,0.72515357975312134
20.583333333333332,0.42083333333333339,0.77545826268022633
24.5,0.42083333333333339,0.82636027980456683
28.416666666666664,0.42083333333333339,0.87783272382382671
32.333333333333329,0.42083333333333339,0.929924085271367
36.25,0.42083333333333339,0.98275025531593263
40.166666666666664,0.42083333333333339,1.0364740039529585
44.083333333333329,0.42083333333333339,1.0912840796030827
48,0.42083333333333339,1.1473936615449791
51.916666666666664,0.42083333333333339,1.2050736508080797
55.833333333333329,0.42083333333333339,1.2658949205431484
59.75,0.42083333333333339,1.3308695921122757
63.666666666666664,0.42083333333333339,1.3975800715128253
67.583333333333329,0.42083333333333339,1.4655600614292281
71.5,0.42083333333333339,1.5347034467128955
75.416666666666657,0.42083333333333339,1.6050648965718337
79.333333333333329,0.42083333333333339,1.6767872419106395
83.25,0.42083333333333339,1.7500394976855851
87.166666666666657,0.42083333333333339,1.8249590253275496
91.083333333333329,0.42083333333333339,1.9016065081090576
95,0.42083333333333339,1.9799423349963974
1,0.45000000000000007,0.53051704488159512
4.9166666666666661,0.45000000000000007,0.57757455323101359
8.8333333333333321,0.45000000000000007,0.62568035694660873
12.75,0.45000000000000007,0.67468059121795687
16.666666666666664,0.45000000000000007,0.7244120410971483
20.583333333333332,0.45000000000000007,0.77473547945646093
24.5,0.45000000000000007,0.8255682189707112
28.416666666666664,0.45000000000000007,0.8769070674811803
32.333333333333329,0.45000000000000007,0.92883461223613084
36.25,0.45000000000000007,0.981506583697235
