Time,Xg,Yg,Zg,Xg_high,Yg_high,Zg_high,Pressure,Temperature,Altitude,BNO_X,BNO_Y,BNO_Z,BNO_I,BNO_J,BNO_K,BNO_Real,State,Airbrake_pct,Airbrake_dir,Predicted_Apogee,Cd_Add_Cmd,I2C_Fallback,I2C_FailCount,Potentiometer,Velocity,Target_Cd_Raw,Apo_No_Brakes,Apo_Max_Brakes,Armed,Max_Altitude,Max_Velocity,Max_Accel_g,Ignition_Time_ms,Apogee_Time_ms,Active_Target_Alt,Fallback_Tier,Fallback_Apo_At_Decision_M
577009,-0.01,0.04,1.00,0.54,-0.05,1.23,936.03,38.36,-0.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.80,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577059,-0.02,0.03,0.99,0.54,0.00,1.23,936.01,38.36,-0.01,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.80,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577109,-0.02,0.03,0.99,0.49,0.00,1.18,936.01,38.37,-0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.81,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577159,-0.02,0.04,1.00,0.54,0.00,1.23,936.04,38.37,-0.03,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.81,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577209,-0.02,0.03,1.00,0.49,0.00,1.18,936.04,38.37,-0.05,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.81,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577259,-0.02,0.03,1.00,0.49,0.00,1.18,936.02,38.37,-0.05,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.81,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577309,-0.02,0.03,1.00,0.49,0.00,1.18,936.00,38.37,-0.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.81,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577359,-0.02,0.04,1.00,0.54,0.00,1.18,936.02,38.38,-0.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.81,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577409,-0.02,0.03,1.00,0.54,0.00,1.23,936.04,38.38,-0.06,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.82,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577461,-0.02,0.04,0.99,0.49,0.00,1.13,936.05,38.38,-0.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.82,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577509,-0.01,0.04,0.98,0.54,0.00,1.18,936.03,38.38,-0.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.83,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577559,-0.01,0.03,1.00,0.49,0.00,1.18,936.01,38.38,-0.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.83,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577609,-0.02,0.03,0.99,0.54,-0.05,1.18,935.98,38.38,-0.03,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.83,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577659,-0.02,0.03,1.00,0.49,0.00,1.23,936.08,38.38,-0.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.83,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577709,-0.02,0.02,0.99,0.54,-0.05,1.13,936.05,38.39,-0.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.84,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577759,-0.01,0.04,0.99,0.44,-0.05,1.18,936.03,38.38,-0.14,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.84,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577809,-0.02,0.03,1.00,0.49,-0.05,1.18,936.02,38.39,-0.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.84,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577859,-0.02,0.04,1.00,0.49,0.00,1.23,936.08,38.39,-0.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.84,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577909,-0.02,0.03,1.00,0.49,0.00,1.23,936.05,38.39,-0.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.85,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
577959,-0.01,0.03,0.99,0.54,0.00,1.18,935.99,38.39,-0.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.85,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
578009,-0.03,0.04,1.00,0.54,-0.05,1.18,936.08,38.39,-0.23,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.85,0.0000,0.0,0.0,0,2.0,57.8,3.09,273223,333271,9144.0,1,0.0
578059,-0.01,0.02,1.00,0.49,0.00,1.18,936.02,38.39,-0.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.85,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
578109,-0.02,0.04,1.00,0.49,-0.10,1.23,936.02,38.39,-0.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.85,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
578159,-0.03,0.03,1.00,0.49,0.00,1.23,936.02,38.40,-0.18,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.85,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
578209,-0.01,0.04,0.99,0.44,0.00,1.13,936.06,38.39,-0.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.86,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
578259,-0.01,0.02,1.00,0.54,0.00,1.18,936.05,38.40,-0.24,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.86,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
578309,-0.03,0.04,1.00,0.54,-0.05,1.18,936.01,38.40,-0.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.86,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
578359,-0.01,0.03,1.00,0.49,0.00,1.18,936.03,38.40,-0.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.86,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
578409,-0.02,0.04,1.00,0.49,-0.05,1.18,936.08,38.40,-0.27,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.86,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
578460,-0.03,0.04,0.99,0.49,-0.05,1.18,936.03,38.40,-0.25,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.86,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
578509,-0.01,0.04,0.99,0.49,-0.05,1.13,936.07,38.40,-0.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.87,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
578559,-0.02,0.04,1.00,0.54,-0.05,1.18,936.03,38.41,-0.29,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.87,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
578614,-0.03,0.02,1.00,0.54,0.00,1.18,936.03,38.41,-0.28,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.87,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
578659,-0.02,0.02,1.00,0.44,0.00,1.18,936.05,38.41,-0.29,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.87,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
578709,-0.02,0.03,1.00,0.54,0.00,1.13,936.01,38.42,-0.25,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.88,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
578759,-0.01,0.02,0.99,0.49,0.00,1.18,936.07,38.41,-0.29,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.88,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
578809,-0.04,0.02,1.00,0.39,0.00,1.13,936.04,38.42,-0.29,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.88,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
578859,-0.02,0.04,1.00,0.49,-0.05,1.23,936.06,38.42,-0.32,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.88,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
578909,-0.01,0.02,1.00,0.49,0.00,1.18,936.02,38.42,-0.28,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.88,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
578959,-0.02,0.02,1.00,0.49,-0.05,1.23,936.06,38.42,-0.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.89,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579009,-0.01,0.04,1.00,0.49,0.00,1.13,936.06,38.42,-0.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.89,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579059,-0.01,0.04,1.00,0.49,0.00,1.18,936.08,38.42,-0.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.89,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579109,-0.02,0.03,1.00,0.54,-0.05,1.18,936.03,38.42,-0.35,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.89,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579159,-0.04,0.04,1.00,0.49,0.00,1.23,936.06,38.42,-0.37,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.89,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579209,-0.03,0.04,1.01,0.54,-0.05,1.18,936.01,38.42,-0.31,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.89,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579259,-0.01,0.03,0.99,0.54,0.00,1.18,936.01,38.42,-0.26,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.89,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579309,-0.02,0.03,1.00,0.49,-0.05,1.23,936.06,38.42,-0.28,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.89,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579359,-0.02,0.02,1.00,0.54,0.00,1.18,936.04,38.43,-0.27,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.89,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579409,-0.01,0.02,0.99,0.54,0.00,1.18,936.01,38.42,-0.23,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.90,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579460,-0.03,0.04,1.00,0.54,-0.05,1.18,936.01,38.44,-0.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.90,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579509,-0.02,0.04,0.99,0.49,0.00,1.18,935.98,38.44,-0.11,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.90,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579559,0.03,0.02,0.96,0.44,0.00,1.18,936.02,38.43,-0.09,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.92,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579609,-0.02,0.05,1.00,0.49,-0.05,1.23,935.99,38.44,-0.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.92,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579659,-0.05,0.03,1.00,0.44,0.00,1.23,936.02,38.44,-0.03,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.92,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579709,-0.01,0.04,1.00,0.49,0.00,1.23,936.00,38.43,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.92,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579759,-0.03,0.03,1.00,0.49,0.00,1.13,936.05,38.44,-0.03,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.92,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579809,-0.01,0.04,1.00,0.54,-0.05,1.18,936.00,38.44,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.93,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579859,-0.02,0.02,1.00,0.49,0.00,1.13,936.03,38.44,-0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.93,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579909,-0.02,0.05,1.00,0.49,0.00,1.18,935.99,38.45,0.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.93,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
579959,-0.01,0.03,1.00,0.54,0.00,1.18,936.00,38.45,0.06,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.93,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
580009,-0.01,0.02,1.00,0.44,0.00,1.18,935.99,38.44,0.11,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.93,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
580059,-0.02,0.04,1.00,0.54,0.00,1.23,936.00,38.45,0.12,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.93,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
580109,-0.02,0.02,1.00,0.54,0.00,1.18,936.01,38.45,0.12,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.93,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
580159,-0.02,0.04,0.99,0.44,-0.05,1.18,936.09,38.45,0.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.94,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
580209,-0.02,0.03,0.99,0.44,0.00,1.18,936.02,38.45,0.01,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.94,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
580259,-0.02,0.04,1.00,0.49,-0.05,1.18,936.03,38.45,-0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.94,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
580309,-0.02,0.03,1.00,0.49,0.00,1.23,936.03,38.45,-0.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.94,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
580359,-0.03,0.04,1.00,0.54,-0.05,1.23,936.02,38.45,-0.02,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.94,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
580409,-0.01,0.02,1.00,0.49,-0.05,1.13,936.05,38.46,-0.05,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.94,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
580461,-0.02,0.06,0.99,0.49,0.00,1.18,936.07,38.46,-0.11,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.95,0.0000,0.0,0.0,0,2.0,57.9,3.09,273223,333271,9144.0,1,0.0
580509,-0.02,0.05,1.00,0.44,0.00,1.18,936.06,38.46,-0.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.95,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
580559,-0.02,0.05,1.00,0.54,-0.05,1.18,936.03,38.46,-0.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.95,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
580609,-0.03,0.04,1.00,0.49,-0.05,1.18,936.06,38.46,-0.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.95,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
580659,-0.01,0.04,1.00,0.54,-0.05,1.13,936.08,38.47,-0.27,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.95,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
580709,-0.02,0.02,1.00,0.49,0.00,1.18,936.07,38.46,-0.31,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.96,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
580759,-0.02,0.04,1.00,0.49,-0.05,1.18,936.05,38.47,-0.32,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.96,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
580809,-0.01,0.04,0.99,0.49,0.00,1.18,936.07,38.47,-0.37,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.96,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
580859,-0.03,0.04,1.00,0.49,0.00,1.23,936.07,38.47,-0.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.96,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
580909,-0.03,0.03,1.00,0.49,-0.05,1.18,936.05,38.47,-0.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.97,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
580959,-0.02,0.02,1.00,0.49,0.00,1.18,936.08,38.47,-0.44,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.97,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
581009,-0.02,0.04,1.00,0.49,-0.05,1.13,936.08,38.47,-0.48,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.97,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
581059,-0.02,0.04,1.00,0.54,0.00,1.23,936.09,38.47,-0.52,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.97,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
581109,-0.02,0.02,0.99,0.49,-0.05,1.23,936.03,38.48,-0.48,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.97,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
581159,-0.02,0.04,1.00,0.54,0.00,1.18,936.06,38.48,-0.49,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.97,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
581209,-0.02,0.03,0.99,0.49,0.00,1.18,936.09,38.49,-0.53,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.98,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
581259,-0.02,0.03,1.00,0.49,0.00,1.18,936.05,38.48,-0.53,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.98,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
581309,-0.01,0.04,1.00,0.49,0.00,1.18,936.14,38.48,-0.64,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.98,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
581359,-0.02,0.03,1.00,0.49,0.00,1.18,936.10,38.48,-0.68,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.98,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
581409,-0.02,0.02,1.00,0.54,0.00,1.18,936.04,38.49,-0.64,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.98,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
581460,-0.02,0.04,1.00,0.49,0.00,1.18,936.09,38.49,-0.66,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.98,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
581509,-0.01,0.03,1.00,0.49,-0.05,1.18,936.08,38.49,-0.67,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.98,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
581559,-0.02,0.03,1.00,0.49,-0.05,1.18,936.05,38.49,-0.64,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,LANDED,0.0,1,0.38,0.0000,0,0,0,-57.99,0.0000,0.0,0.0,0,2.0,58.0,3.09,273223,333271,9144.0,1,0.0
